reviews,label
barang pesan kirim standart kurang puas barang bawah yg simpel pecah gk tau pecah kmna tris ujung setrika nungkik atas jadi kurang muas terimakasih,0
sdh sy tes hidup tpy knp kayak bau gosong terus bawah lengket pas sy gosok kn celana levis,0
produk terima keaadaan rusak setrika hidup panas2 rugi,0
barang dh nyampek tp ad yg penyok mungkin dri kirim,0
sangattt kecewa barang rusakk kapok smgah lebih amanah lg kecewa langgan,0
tampil barang oke tpi bau kya bakar kepakeanya moga tingkat kualitas,0
paket terima sedikit kecewa peking rusak ujung patah,0
setrika patah sengaja kirim soal patah luar plastik setrika tega banget ngirim cacat,0
pesan 2 barang kirim 1 informasi jual,0
produk kurang baik patah,0
setrika pecah lebih rapi emas lebih hati2,0
setrika baret2 kasar sesuai ekspektasi mohon mengutamakn jujur puas nyaman belah pihak terimakasih,0
bagus lampu hidup cepat panas bau gosong mungkin pertama coba,0
brangnya terima tpi coba klu udh rumah baru coba smoga awet,0
kirim cepat percuma barang nya gak pakai udah colokin gak nyala gimana nih kak,0
maaf kasih bintang 3 aja kondisi barang ujung setrika patah baru kali kecewa blanja shoppe respon seler nya lambat paking aman sama skali,0
barang cepat alhmdulilah pakai peking kurang rapih ujung setrika patah,0
lumayan bagus kurang rapi coba fungsi apa belumnnnya,0
lampu gak nyala depan emg buka gt yah,0
barang kurir sopan makasih waktu cepet sekali baru aja kemaren udah nyampe barang nya bagus sesuai yg foto makasih,0
barang terima coba sayang nya barang nya sesuai pas nyala keluar asap,0
cocok dg hrga hnya kcewa krna banyak lecet tidk baru ny tdk prnh kcewa blnja dsni baru kali ni kcewa,0
barang rusak kasih setrika nya hidup sama sekali,0
cod nya cepat barang baru sini kurang bagus,0
barang ny smpai d rmh setrika ujung ny patah mau pulang setrika ny nie ha,0
pas pake bau gosong keluar asep sayang banget ga dipake takut knpa knpa,0
peking sangat jelek pda pesok mbok nk jre nyg kue niat gle peking nk rusk apa glm kon ganti rugi ora kan untung bae agen orep,0
pecah pucuk bossquii mungkin jatoh tpi msih fungsi,0
barang bagus tpi beda apa yg harap,0
peroduk bagus waktu pengirimanya sama respon jual nya kurang baik rekomended,0
pesan setrika bukan alat segel plastik,0
pas dinyalain bulngebulngebulngebulngebulngebul mana pecahhhhhhhhhh cahpecahpecahpecahpecahpecah,0
setrika rusak jual payah gak tangung jawab nya sya mnta ganti chat boro2 bls,0
kok brag nya ad yg pecah pdhal pas pengrimn udah sya ingti jgn pecah aduh ngak percyai,0
barang terima strikanya rusak barang rusak kok jual yg jujur dong spya amanah,0
barang bagus sesuai harga sekali colok langsung asap terima kasih,0
produk sesuai gambar bagus kirim delay terimakasih,0
lama kirim nya pas dateng setrika nya malah patah kecewa lah,0
barang terima gan moga awet mancing mania mantaaaap,0
barang kirim sedikit lama tak masalah,0
barang nya lama nyampainya terus setrika nya pecah,0
baguuuuuuuussssssssss buuuuangggggeeeeeettttt murrrrceeee,0
kualitass lumanyan sih sesuai harga yah akdkwkwkekdjkakekdjdjje,0
tampil sih bagus lampu ga nyala engga panas kecewa banget,0
jual slow respon packing lumayan kirim cepat,0
buruk toko sangat buruk amanah jgn smpai belanja toko kirim tipi barang rusak,0
kirim proses cepat produk fungsi baik panas cuma hangat harga barang sesuai lah makasih,0
kecewa orang toko ga ngecek dlu masak kabelny jelek kyk udah rusak gtou kali dcek jujur dgn kondisi barang,0
barang cepat rusak baru sekali pakai gosok kabel udah kelupas,0
barang lumayan bagus,0
bagus produk nya muas,0
pucuk nya pas buka patah,0
lumayan lah bwt harga segitu,0
baru buka udah patah bagus kok thanks,0
kecewa si yg pesan merknya yamakawa yg dateng merk,0
sesuai merk bagus sih barang cuman kardus penyok,0
barang udh sampe susah panas setrika an nya udh tu bau kalo panas,0
barang darat dgn selamat kondisi bagus cepat panas,0
dus penyok dong ampe tambal udah gapaham,0
sangat buruq setrika datang mati inbox muter jujur kecewa,0
jelek beli sini nyesel udah mau malah gak kasih jadi ajar kali buat kalian mau beli strika cek dulu nilai 1 nya siapa tau bintang 5 pinjem shope temennya buat jadiin rating bagus dah jadi liat komen gw jangan beli liat tuh,0
kurang kecil kecilin lagiii mahal bgt harga segitu barang,0
kecewa kirain besar setrika nyata kecil udh gitu pegang goyang,0
komplain boz kalau kasih info yg bnr dong kata 1 kg tuju jadi 500 grm ga setrika panas saran jujur modal utama dagang jaga percaya konsumen,0
hati2x rekan rekan yg mau beli promo 9 9 buat sy giur dg flash sale n hrg murah dlu jual bhw stock ready tp sy harap jual lebih amanah krn sy rasa tipu brg yg agan tawar sy beli brg yg agan kirim bukan barang yg sy beli paham maksud sy,0
sedih bgt rasa terima paket krn ga sesuai dg gambar beratttt bgt lg tanya via chat jwbnya stok habis kirim model cuzzlah lsg masuk gudang nih setrika,0
sen apa datengnya apa kecewa berat garansi ori tp begini,0
kecewa parah sih ga panas gin udah tunggu sampe satu jam tetep aja ga panas ky gin mah ga lahh gabisa rapihh baju lampu nyala mati mana kotor kardus rusak padahal official store tp ko ky bekas gin sih,0
kecewa barang nya sama postingan gapapa yg penting pakai,0
banding tangan aku setrika kemaren beli karna flash sale nyesel banget ga check review dulu habis c o baru liat review bener aja dong nyata barang gak worth it gitu kecil terus gak panas masak buat setrika jilbab aja ga halus,0
strika travel mini bgt kira main ama anak gw nyala ga terlalu panas jadi ga bikin pakai licin cocok buat nyetrika jilbab yg tipis tipis doang lampu indikator nya nyala nya itungan detik hidup nya hitung menit lama bgt jadi gak panas jual lg 50rb aja yg mau dm,0
coba sayang blm apa2 udh rusak package nya kurang tebel cuma kasih bubble selap doank mav sy kasih 2 bintang yaa moga seller lebih teliti thx,0
setrika kecil bgt tau gitu beli yg bagus sekali capek gk rapi2 yg setrika harga segitu sih lah,0
alhamdulillah barang terima kasih admin setrika kadang panas kadang enggak,0
tau cara ngelipet setrika gak,0
bagus tp ga sesuai yng harap beda sama yng gambar berat,0
pengosokny sangt kecil pnjngnya udh sama kyk hp untk pansny kurng hrs putr biar pns klo g g pns tiba lumyn nyesell lmpuny mti idop klo mti yah dh g pnss,0
baru aja dicolokin eh letus setrika alhasil gk dipake kecewa banget terus setrika udah kuning2 gitu,0
barang gak nyala aju barang malah tolak barang nya kirim nerima saldo udah masuk jual padahal mall star seller malah begini gak diskusi sama sekali langsung tolak jangan beli sini dah lu kasi kalo barang kaya,0
panas nya lama banget ukur nya terlalu kecil,0
kirim lamaa sekaleeeee setrika fungsi baik kecil emang beli buat travelling moga awettt,0
datang begini samping bawah pecah mungkin goncangan kirim,0
sen apa kirim apa udah tau abis gak konfirmasi kirim baru sekali beli sini udah kecewain chat minta maaf ajah gak solusi kapok kapok,0
apaaa ga sesuai pesan baru buka pas mau travelling niat mau bawa nyata kecewa,0
sorry kasih point 2 krn barang yg kirim beda yg jual kecewa,0
sangat kecewa setrika kirim sesuai sama sekali nampak jadul kuno seller sehat,0
yg datang oke l drpd tdk ad kan,0
duh nyata bukan setrika uap kalau setrika biasa sih mohon deskripsi nya baik biar beli beli rasa kena tipu terimakasih,0
ekspetasi ku ku kira kaya setrika ukur besar nyata mini coba moga bantu kerja rmh sya,0
barang yg dtg tdk sesuai hati2 klo pesan toko sangat kecewa,0
barang sesuai pesan gambar merk sama tipy barang yg kirim beda yg tawar,0
panas sekalipun utk setrika kerudung fix utk main anak bentuk nya kecil yg punya ekpektasi harga 390rb jadi 85rb jangan anggap bagus kecewa sy,0
bagus cuma lama panas lampu setrika kadang hidup kadang mati sering mati jadi nyetrika kurang bagus,0
jujurly ga worth it beli pas 11 11 kirain gede nyata kecil bangett setrika maenan adek aja lebih besar kurang panas udah gituu lampu ga nyala beberapa lecet ga mulus buat hambur uang worth it kok kalo kaum dang mending gausa beli ga worth it,0
panas ny gk terlalu gak yg ampe licin banget gitu tp lumayan rapi garis2 kerisut pakai tetap lumayan utk d bw pergi2 bs lipat soal emas kurang aman waktu sampe udah buka dikit paket nya tp barang nya aman,0
suka sm produk tp layan jual sangat jelek sekali nyata walaupun shopee mall berfollowers banyak tdk jamin kualitas jual customer service nya sangat buruk kalo ga ngomel2 ig dm mungkin barang blm,0
ukur kecil masalah sih cuma panas nya kurang buat gosok baju aja ngak licin,0
kondisi bagus dinyolokkan g nyala hangat g,0
barang kecil kirain sesuai standard biasa,0
barang kecil bgt tdk fungsi sm sekali sangat sesal,0
maaf kasih bintang 1 gk bs alus gk panas,0
sesuai gambar aku kira gede teryata kecil yaudah gpp lah penting punta setrika,0
barang tdk tdk panas setrika respon jual tdk jawab tanya sy bagai beli jawab belit tdk jelas,0
barang kecil ringkih cepat panas kurang nyaman setrika jumlah besar ukur yg kecil,0
salah foto bukti terima baik foto tanda bukti terima ngasih paket nya,0
barang bagus cuma sedikit kecewa dgn ukur yg kecil tp sesuailh harga segitu,0
mohon maaf bintang 3 aja soal si setrika kurang hot kak,0
dichat ga respon padahal cuma nanya lampu setrika emang nyala sebentar gimana,0
kecil bgt setrika nya mudah mudah bagus awet yaaa,0
pegang setrika goyang kena marah mama dong aku,0
kualitas tdk baik krna brg yg terima sma sekli tdk panas,0
kecewa banget sih pas dateng gosok kaya main kecill bangett,0
setrika nya panas,0
standart lah sama harga panas kurang banget buat setrika kerudung,0
mini sekali,0
deskripsi barang setrika uap nyata bukan tipu sekali,0
produk sangat lama kirim strikaan nya kecil pakai nya sangat nyaman,0
pakai baru 2x panas akhir beli lg merk yg,0
gak profesional yg mau beli barang flash sale hati mesen setrika portable yg dateng setrika biasa russia masa kalo salah kirim semua yg mesen flash sale dapetnya,0
produk sesuai yg pes pesan setrika yg kecil datang yg besar berat sangat kecewa,0
barang kurang panas hangat baru mulai 3 menit lampu mati nyala nya d nyala manual setrika gabisa halus lumayan lah kurang worth it,0
kalo plihan bintang yg dpilih setrika anget aja sampe 1 jam dgosok2 malah bkin jengkel,0
trnyt strika an ny kcil sy kira bsar jd sprt main an ank lesuuuu jd ny mau gak puas dgn hasil ny,0
barang bagus sesuai harga praktis bawa mana mana peking kurang rapi terlalu aman,0
barang sesuai,0
lengket banget gangerti gimana,0
packagingnya tipis banget dus smp penyok setrika kotor,0
barang bukan sya sen,0
setrika model bagus unik tp syg terlalu panas lampu suka mati nyala mati nyala,0
alhamdulillah barang nya udah nyampe cuma sedikit kecewa setrika nya ga panas udah 2 jam tunggu msh ga panas klo kecil ga jd masalah tp klo ga panas gmna maundi pake keburu telat kerja nya sangat kecewa,0
ga panas nyetrika baju satu aja lama bgt gara gara ga panas nyesel si,0
coba,0
gk panas cuman anget doang goodlah klo buat pakai bayi doang,0
parah masa strikaan kecil ringan plastik gtu kt nya mulai harga hmpir 400 an lalu dihargain 90 rb bukan diskon tp mang hrga nya segtu kecewa luar biasa,0
yg datang malah setrika listrik biasa,0
kurang panas baru 2 kali pakai ga panas sm sekali,0
maaf min setrika gada panas nya,0
nyesel gk panas anget doang ky setrika main,0
suhu rendah,0
nyata kecil,0
ga panas,0
benar benar mini bgt,0
niat buat kado dus nya malah penyok,0
keciilll,0
kecil banget main,0
ukur sangat kecil,0
maaf setrika kurang panas,0
kecil bngt,0
thx,0
ga tau kalo kecilll,0
3 hari pake langsung rusak ga panas,0
pesan yg terima sesuai,0
sesuai,0
kurang panas,0
panas nya kurang,0
hangat aj baju ku gk licin2,0
kualitas barangny muas,0
kualitas baik kurang panas cumann,0
barang kecil packing tipis kurang panas,0
brng sdh smpai syg tdk pans strikanya,0
kecewe aku kirain ukuranya gede,0
ga bagus 2 nya ga bs buat rapiin baju,0
strika kecil aku kasih bintang 3 dulu,0
suka tp blm coba,0
cepat datang nya free ongkir terimakasih moga aweeet mmmmmm nnnnnn bbbbb vvvvvv,0
maaf foto ga nyambung sdh aku kasih k mamah edit pas mau pakai kali sedih banget setrika ga fungsi sama sekali ga nyala ga panas padahal gak jatuh apa toko ga tanggung jawab service centre cosmosnya curiga emas cuma pake kardus,0
kirim lama barang bagus emas bagus respon jual cuek udah emosi debat udah cancel tp gamau konfirmasi barang sampe untung sampe coba kalo engga lumayan makasih aja buat jual pikir pikir dlu buat langgan sukses teruss,0
barang oke buka tp panas kurang bgt lampu indikator nyala gak lama terus mati nyala lama pakai g mulus moga awet thanks seller,0
barang bagus emas cuma pake plastik wrape buble wrap kecewa banget sebenernya kirim lama banget sampe 5 hari padahal bilang mau buat kado tanggal 3 sempet batal pesan karna baca direview nyampainya cepet nyata,0
barang walapun lama emas kirim nya gpp lh alhamdulillah fungsi baik terimakasih,0
yg retak dalem kaya yg copot,0
produk oky cuman gak cepat panas,0
alhmdulilah barang sesuai pesan kirim cuma 2 hari cpet banget makasih shopee nama toko e- mart by shoopee,0
alhamdulillah brg udah pesan 2 barang malah kirim satuuuuuuuu kecewaaaaa berattt aneh nyaa lgi masa 2 barang malah 1 resiiii,0
packingan aman tambah kotak bukan pakai buble pdhl tambah ongkos aman packing,0
beli pas flashsale 10 10 harga rp87 400 kalau ga flashsale rp 80 000 siall tipu gw,0
terimakasih pket smpai tp parah g d ksih buble warp pdhal mke jamin biar aman kirim jg lama d tmbah lgi kurir main lempar ajh wlpun g orng dong d titipin tp ydh lah mdh2n brang fungsi dgn baik,0
lampu indikator gak nyala panas g keluar baru kali sen elektronik shoppe mall kecewe mana g refund hadeuhhhh gak pakein bubble wrap bener2,0
lampu ga nyala seller tunggu 15 menit tetep ga nyala,0
barang respon jual nothing kurir nya judesss jdi kapok,0
baru dateng udah kecewa lampu ga nyala ga panas terus ga jelas buat retur itikad baik mungkin uang segitu biasa kalang bawah arti,0
kecewa toko laku batal barang padahal uang segitu uang banyak moga barang nya fungsi baik,0
sen barang cukup banyak 3x sen sini yg pertma packing muas yg barang banyak bonyok yg tiga buuonyokkk semua ga yg luput koreksi packing sama pengirimanya jgan asal asal remeh barang beli pake duittt,0
setrika nya panas lebih baik beli yg mahal sekali masa suhu full nyetrika bahan daster kusut,0
barangnyaa hilang kirim jadi ga tauu bagus apaa engggggggaaaaaaaaa,0
setrika fungsi setrika rusak tetep kirim kecewa,0
barang mndarat dgn selamat utuh bagus cuma panas kurang d sini 400w panas gak panas kali pakenya mesti pelan kalau gosok biar baju halus yah kasi bintang 3 dulu karna masalah panas gitu tak sesuai,0
kardus penyok bolong kondisi barang bagus emas lamaa tp kirim cepat moga awet lah,0
produk sesuai deskripsi kualitas produk standard soal mama ku ngomel ngomel setrika gak panas kaya setrika merk belah harga produk standard,0
produk kirim cepat cuma hari 7 setrika an mati total padahal baru dipake 2x,0
sangat2 kecewa bru kali kecewa dishopee mall pdhl udh bli utk yg sekian kali setrika tdk panas dipake ga bsa alus ak retur shopee mallnya blm ad 7 hari tp brg tolak aneh percuma ktanya gransi tp g profesional,0
kirim lama strikanya jg kurang panas packing safety rapi,0
kirim lama buangett minta sameday 4 hari baru nyampe setrika gak panas,0
baru 20 hari pakai udh rusak aja udh ga panas and lampu indikator jg ga nyala,0
kardus kok bekas robek moga aja aman,0
barang sesuai skripsi mantap pengirman cepat kurir baik ramah,0
setrika bagus emas oke cuma rum coba,0
moga setrika nya awet iya sukses selalu buat shopee,0
jua responya cepat kirim cepat tp sayang kim dr shopi expres yg lambat super lelet,0
lumayan bagus harga segitu kirim cepat inti bagus,0
segi packing kurang safety untung setrika ga pecah lecet saran buat jual bubble wrap lebih tebal kardus double kardus beri gabus panas setrika kurang 40 menit nyala mode max terlalu panas,0
kurang baik sih kualitas emang harga kualitas,0
kwalitas produk kurang packing kirim safe cacat pecah produk moga baik sistem terima kasih,0
packaging kurang bagus byk penyet sna sini akibat bawah setrika nya yg gompel jadi kalau nyetrika halus malah buat baju sobek,0
jual tdk merespon dgn baik tanya masalah garansi krna produk patah tdk respon sm sekali kardus penyok dlmnya patah,0
beda merek tsaaayyyy yg pes apa yg dateng apa kalo yg jual gambar sesuaiin dong respon admin nya engga banget terapin respon baik toko checkout kardus packing tambah ga dipakein dongggg jadi rusak kalo gtu checkout kardus buat apa dong duhhhparah,0
ga panas setrika nya kadang kalo panas bgt nempel smua jadi gosong baju sesuai harga sihh,0
fix gak direspon padahal pas mau order cepet bgt blsnya eh pas komplen padahal nanya doang takut cara gimana eh gak bales2 hehe berapa nominal barang gan tetap beli loh pikir yg beli produk ampun gpp deh moga allah swt yg balas,0
dikiriim tidakk sesuai dengann pesananan anehhhhh konfirmasi,0
loh kok barang nya beda sama yg pesan pas coba pungsi,0
jangan jadi sprt setrika tdk panas sm skl baik2 chat tp tak gubris sm skl naudzubilah dg harga segitu curang tanggung jawab mu kelak sangat berat alhamdulillah baru x alami yg buruk belanja,0
barang bagus tpi knp ngga mau nyala susah panas hmpir stengah jam colok puter tombol nya teh ngga mau nyala lampu nahh knp yaa bingung hhmm sdikit kecewa sihh tpi yh gppa lahh,0
kecewa datang varian 333 padahal pesan varian 666 kalau ubah mohon konfirmasi dulu,0
bagussssssszzzzssssssssssssssssssssssssssssssssssssssssssssssss,0
mohon maaf kak cuma kasih bintang 3 yg terima bukan setrika yamakawa sesuai barang yg tawar deskripsi yg kirim merk td dry iron jadi sy kena komplain custemer lebih amanah but thank yuo proses pesan,0
sesuai deskripsi kualitas sesuai harga no minus cepet panas kurang enak buat nyetrika,0
paket udah sampe udah coba panas si cuma kaya kurang panas bgt deh jd buat nyetrika lama licin udah gitu kadang kaya bau2 kurang enak plastik mungkin,0
mantap setrika meski kurang panas gosok barang kualitas memang sesuai harga mantap setrika meski kurang panas gosok barang kualitas memang sesuai harga mantap setrika meski kurang panas gosok barang kualitas memang sesuai harga merdeka,0
benar bingung mau bilang apa barang nya langsung bawa sama beli tpi turut lapor si beli sih kata lama panas nya turut kurang panas setrika nya,0
emas ga safety jadi setrika pecah kecewa bgtt sumpahh,0
setrika y dh dtng d tes nyala panas v koq kyk barang rijekan yh alas bawah y gk rata mencong bgtu,0
kirim cepat sayang aman kirim gak jaga smpek ujung pecah gin,0
pesan mesin setrika udah sampe betul mesin setrika nya blum jadi aku kasih bintang 3 dulu,0
ih gatau ah setrika gapanas gara gara murah kali asli setrika cuman anget doang hiks,0
sayang setrikaaaa mati gak nyala tunggu lama,0
barang sangat kecewa berat barang sampe sini koclak pas colokin stumnya pokok sangat kecewa,0
beli yg tipe 333 harga segitu masuk barang bagus ralat udh pakai minggu pas setrika panas bau hangus setrika panas jg susah kontrol terus krn setrika ringan jd lama buat rapiin kain yg setrika,0
barang nyampe aman tinggal coba alat nya mudah mudah awet,0
maaf seller barang yg kirim rusak pas coba listrik langsung mati dalem setrika yg pecah mohon konsultasi,0
cakepp bangett model setrika aku suka gatau nih bakal panas ngga,0
mantap kualitas sesuai harga,0
barang sdh sesuai pesan fungsi baik,0
setrika gapanas udah colok lama padahal,0
ujung yg patah jd ga rata nyetrikanya bikin kain tarik ujung ngerusak baju walopun yg cacat kecil tp akibat fatal buat bahan baju huftttt,0
ujung panas patah,0
mesan warna biru datang nya warna hitam sesuai banget kalu ga konfirmasi dulu 2 hari waktu siap nya masa ga konfirmasi kalu brng nya oky sesuai hrga,0
barang jelek retak cukup panjang sellernya payah sy cekout uda sy pesan periksa dgn baik barang nyata retak sy ksh nilai sdh sy chat jg tdk tanggap sy chat sampe beberapa kali jg respon jg kapok belanja sini,0
emas rapi kirim cepet sayang banget kak pecah nya kak bawah nya,0
barang gak mati total,0
kecewa barang kotor patah yg terima baik toko kwalitas layan kecewa konsumen,0
gilaaaaaaak ga nyala dong,0
jangan harap lebih harga segitulah baju sampe bakar jdi panas bnget tiba2,0
lumayan harga gin,0
barang bgs merek yamakawa 333 harga standar,0
kirim oke setrika bagus ringan cocok harga gin terima kasih senang belanja sini,0
kok bisa2 gak sesuai atas sama bawah,0
nggk panas setrika,0
paket setrika,0
sesuai harga,0
kasih barang rusak bau gosong aneh,0
kecewa karna barang yg sampe gin,0
barang orii,0
alhamdulilah sampek kak,0
memang harga kualitas bom dipake tiba2 ledak emang sih mau tanggung jawab ganti udh refund barang uang nya tp lama ribet koordinasi nya tp yaudah lah gpp admin nya respon nya cepet ko,0
paket produk sesuai merek sya beli yamakawa national yg datang produk cina kirim kurang baik mungkin faktor kirim karton bonyok,0
kirim lumayan lama kurir ramah banget barang terima baik,0
barang rusak emas jelek recommedent sama sekali,0
yg datang bukan merk yamakawa strikanya goyang kyk ygpatah gtu didlamnya panas yg max mau keluar asap celan strikanya kabel nya kyk gtu,0
barangx sdah smpai coba ko kabel dekat cuupnya serabut gituu gak teliti dlu baru kemas smoga aja gk muda konslett bahayaa kali mohon teliti barang mas mba trmksi,0
emas kurang rapi cuma pake bubble jd barang kliatan dr luar,0
setrika udh nyampai sesuai yg d pesan d iklan hy lem yg sesuai d iklan d bgks rapi aman,0
barang bagus harga sesuai kurir ramah,0
gua bagai beli sangat kecewa gua baru aja sekali pake lampu setrika nya udah gak nyala lebih parah panas bentar doang udaaaah gak bsa pake apa gak gua kembaliin rugi ni gua,0
ujung patah bukan salah kurir krna patah kotak memeng salah jual jujur,0
lumayannn bagus harga segitu kirim nyaaaa kuranggg,0
setrika nya ga nyala pas mau pake gada nyala nyala nya,0
barang nya bnr2 rusak gak hidup sama sekali bnr2 prcya olshop kecewa hati2 yg,0
sangat kecewa beli sini pesan setrika kondisi mati gimana cara nya gimana cara tanggungjawab nya,0
kabel bekas2 takut ngaruh kualitas kirim oke kurir,0
sesuai harga sih tpi skdit kecewa krna belakang yg pecah besi bawah miring jdi tdk simetrsis jadinyaa,0
udah dipake otomatis mati sendiri padahal gosok panas padahal muternya udah maksimal,0
nyesel belik toko setrika gak mau panas udah colok berapa jam kemudian aku ketuk2 pakai tangan baru panas respon jual gak tiap setrika selalu bau gosong kalau aku sih nyesal banget,0
alias produk lumayan buat anak kosan kirim lumayan cepat,0
harga murah gtu murah ga panas sama sekali,0
respon chat ny minim bgt setrika ga nyala dikrm cust sy minta pertanggungjawaban return dn sdh kirim alamat tgl 3 april sy krm kembli barang ny tgl 4 sy cek resi sdh daaaan barang kiirm sangat kecewa,0
pesan sdh terima sayang ujung bawah x pas buka sdh patah,0
pesan apa kirim apa kirim lama sekali,0
kecewa skali pas datang buka mlhn pecah strikanya patah,0
maaf nih awal nya sih neng product dah nyampe cacat ehh gilir coba buat nyetrika baju lhooo kok malah nyetrum setrika tangan 2 kali coba setrum coba cek kable nya kek nya gada yg buka mohon bijak nya,0
gak panas nya nyetrika 1 kaos aja jam hadeh hadeh,0
setrika fungsi baik setrika bakar pertama x pakai kluar asap bau menyengak mending nambah uang dikit pakai kaya gin mbuang uang,0
paket sdh kabel yg mau colok buka ga rapi takut nyetrum aja pas coba panas jg kurang kecewa sih tp gpp nama barang murah makasih,0
setrika as dateng dus nya ancur trus as dicolokin dalem setrika keluar asep minta return barang seller skrg uang dichat beberapa kali lama banget respon nya pdahal online kecewa belanja sini,0
produk sesuai order minta yamakawa 666 datang malah yamakawa 333 ujung setrika sedikit lecet kasar mesti amplas halus biar rusak pakai setrika,0
barang gak sesuai sen yg yamakawa333 kirim yamakawa 666 waktu coba kaya bau gosong baru pertama kali coba,0
kecewa sih masa begini datengnya coba dong cek pake bubble wrapnya tebelan kalo kayak gin mah kecewa parah,0
kecewa gosok dak mau panas lampu sih nyala dak panas,0
hmmm sedih jujur luar ekspektasi bawah strikanya ga bagus ga mudah buat distrika alias nyendat nyendat so sadd,0
kecewa barang pecah gmna ntah kirim nya mana yg jelas sampe rumah kayak gitu,0
sangat kecewa sama sekali baik barang beli fungsi sama sekali alias rusak mati pakai sm sekali respon jual baik baru kali beli toko respon sm sekali inti beli barang rusak mati,0
baru pke terus tak poll in panas nya jadi bakar asep nya leleh gtu padahal baru nyoba 1 baju doang terus kabel nya ngeri keluar sih hmmzz ta patutt,0
lihat kirim barang rusak maen kirim ajah,0
udah kali belanja sini walaupun alamat email yg beda pertama kipas angin pas dateng gak nyala setrika alas miring gitu respon admin sih cepet kalau retur langsung layan kurang puas aja kwalitas barang tiap beli slalu rijek retur,0
kabel nya kya gitu takut nyetrum klau pake ganti dlu kabel nya,0
barang lecet lecettt bom tau coba panas tdk,0
baru dipake langsung rusakkkkkkkkkkk gabagussssss gimana tuker tidaaaaaaaajkk,0
moga tahan lama strika nya sesuai yg,0
setrika nya gak rapi bawah nya kayak mau lepas gtu,0
strika nya kyk second dus ny penyok2 trus jg lecet gagang samping chating no respon,0
pesan seri 333 kirim seri 666 coba setrika panas mudah2an awet kualitas barang sesuai harga,0
pdhl ni baru nyobain beli 3 dlu buat hadiah eh tp satu begini jadi kapok,0
kirim cepat kurir ramah emas rapi luar sangant sayang kondisi fisik barang pesan sedikit rusa reta,0
ujung nya patah jsjshsbsisbsjsjshzbzjzbzbsbsbsbbshsjshsbdbdbd udah aja,0
kabel pling ujung sedikit buka lumayan lah gpp,0
kondisi kardus rusak setrika gak panas hmmm kayak barang rakit ulang trs pake kardus bekas,0
kirain biarpun promo kualitas tetep bagus nyata kurang kualitas kurang panas,0
kirim cepet bgt tpi sayang kak pas sampe kotak nya penyok sana-sini trus pas buka ujung gosok dah patah kayak foto nyata coba gosok nya jdi agk susah krn ujung gosok nya gak lancip sesuai si sm harga tpi mungkin design nya bs rubah lebih tebel lgi kak,0
barang bagus udah rusak setrika ny kayak batu gak jelas nyesel belik nya gak mw blik lgi sini sia2 blik,0
memang harga kualitas wkwk setrika kaya main ngga panas cuma anget baju susah setrika,0
terimakasih barang udah nyampe udh coba terimakasih,0
setrika nya patah g tau dr sana emang udah patah gmn,0
kirim memang abang kurir sabar knp barang pesan sy seprti sobek tangan,0
setrika pake sama sekali panas,0
setrika nya udah nyampe sayang gak panas panas padahl udh d colokin nya lama,0
panas bikin nempel kurir ga ramah emas penyok,0
barang kok pas coba lampu indikator mati gak panas apa ganti,0
d ujung strikanya pecah ngk tau kbntur apa tpi ngk apa lah yg penting panas ja,0
sertika nya gak nyala gak panas gak tau knapa kecewa,0
maaf kasih bintang 3 soal agk kecewah shi pesan yg 333 knp yg nyampek 666 mna pas strika in nggk terlalu panas,0
lumayan cepet nyampe kali lebih teliti barang nya yah jngan sampe begini,0
paketudah kirim cepat banget mudah an strikanya awett,0
barang rusak jual setrika nya mati total gk hidup sama sekali pokok y rugi lah yg beli toko,0
gatau hidup keluar bau tembaga gituu takut jadi mau gosok baju,0
paket kirim cepat lumayan lah buat harga segitu,0
barang nya banyak yg gores trus atas setrika patah klau buat setrika bau sangit kyak kabal bakar maaf y kk kasih bintang satu,0
paket udh rumah teman besok baru liat kualitas moga bagus,0
kualitas produk sangat jelek emas jelek,0
pesan pertama baik2 aja pesan k krdusnya koyak2 smua benang kabel copot banyak gmna mau jua kalo kyak gin,0
nyampe bukan yamakawa apa emang merknya yg kirim beda2 kali sesuai harga sih barang cukup baik ga cacat moga ga mudah gosong,0
barang nya sih bagus bangt cpt panas pa kurir nya kalo misalkn org nya ga lah besok datang jangn simpen terus byr na suruh tf soal nya ga semua org punya atm apa lgi atm bca brilink brilink bca byr adm 20rb 40 dri hrga brng,0
udh coba tp buat baju kemeja kerudung ko ga panas2,0
kurang panas strika annya walaupun udh lama nyalain panas panas anget doang,0
merk sesuai yg gambar lumayan harga segtu,0
barng nya dtng dgn baik tp g panas bgt cmn hangat aj jd buat gosok g licin,0
terimakasih barang smpai tuju tpi ngg puas krna setrika kurng cocok,0
sesuai pesan,0
sertika bagus jiblap jadi rusak nysel ajar sini nysel bgt,0
pas coba uap bau banget aroma ga sedep waktu coba setrika baju,0
setrika nya pas datang patah rusak ujung ny,0
pas nyampe strika ujung patah sedih bngetttt gak apapalah nexttime d baik d cek kirim y,0
packingan nya rusak,0
produk gagal pas colok keluar bau busuk macam bau pilox,0
awal chat direspon minta retur barang gak fungsi kesini2 gak respon 2hr jelas detail tp tdk balas lg,0
panas nya lama elemen bawah nya kasar pas nyetrika gk licin gitu nyangkut2 pakai gk mulus jdi gk beli hrs nya mikir dlu dg hrga segitu harga kualitas,0
